Product_ID,Sale_Date,Sales_Rep,Region,Unit_Price,Quantity_Sold,Sales_Amount,Customer_Type,Unit_Cost,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1045,2023-03-28,Eve,West,23.74657143,14,332.452,Returning,18.15085714,0.17,Bank Transfer,Retail,West-Eve
1063,2023-03-28,Charlie,South,47.71285714,42,2003.94,Returning,33.43057143,0.12,Bank Transfer,Retail,South-Charlie
1066,2023-03-28,Charlie,North,18.06971429,7,126.488,New,14.95485714,0.2,Bank Transfer,Online,North-Charlie
1010,2023-03-29,Alice,South,37.31485714,49,1828.428,New,32.86571429,0.06,Credit Card,Retail,South-Alice
1022,2023-03-29,Bob,West,116.7974286,45,5255.884286,Returning,114.8597143,0.06,Bank Transfer,Online,West-Bob
1005,2023-03-30,Alice,East,22.92657143,12,275.1188571,New,9.138,0.04,Credit Card,Retail,East-Alice
1007,2023-03-30,David,East,45.96457143,14,643.504,New,32.05914286,0.22,Cash,Retail,East-David
1009,2023-03-30,Charlie,South,134.5742857,10,1345.742857,New,124.6957143,0.07,Credit Card,Online,South-Charlie
1085,2023-03-30,David,West,146.2831429,45,6582.741429,Returning,136.0888571,0.29,Cash,Retail,West-David
1004,2023-03-31,Charlie,East,143.964,12,1727.568,New,130.0922857,0.09,Credit Card,Retail,East-Charlie
1016,2023-03-31,Eve,East,118.6491429,38,4508.667429,Returning,110.9537143,0.26,Cash,Online,East-Eve
1025,2023-03-31,David,West,85.02885714,4,340.1154286,Returning,78.60171429,0.28,Credit Card,Online,West-David
1047,2023-03-31,Alice,East,93.05085714,37,3442.881714,Returning,88.99657143,0.26,Credit Card,Online,East-Alice
1005,2023-04-02,David,South,143.6054286,46,6605.849714,Returning,134.0405714,0.22,Bank Transfer,Retail,South-David
1034,2023-04-02,Charlie,West,78.248,7,547.736,Returning,71.21028571,0.11,Cash,Online,West-Charlie
1048,2023-04-02,David,South,129.5231429,45,5828.541429,Returning,121.7774286,0.27,Credit Card,Online,South-David
1059,2023-04-02,Eve,West,113.0214286,12,1356.257143,Returning,99.89,0.28,Cash,Retail,West-Eve
1062,2023-04-02,Bob,East,46.74685714,10,467.4685714,New,43.568,0.2,Bank Transfer,Online,East-Bob
1095,2023-04-03,Charlie,East,81.72628571,9,735.5365714,New,75.74142857,0.12,Cash,Retail,East-Charlie
1099,2023-04-03,Alice,North,136.9717143,30,4109.151429,New,128.452,0.18,Bank Transfer,Retail,North-Alice
1051,2023-04-04,Bob,East,106.3902857,12,1276.683429,Returning,101.2708571,0.19,Cash,Online,East-Bob
1078,2023-04-04,David,East,61.34685714,49,3005.996,Returning,52.39857143,0.18,Credit Card,Retail,East-David
1052,2023-04-05,Charlie,South,145.1328571,26,3773.454286,New,136.3425714,0.29,Credit Card,Online,South-Charlie
1058,2023-04-05,Alice,North,30.97942857,33,1022.321143,Returning,28.90428571,0.07,Bank Transfer,Retail,North-Alice
1062,2023-04-05,Bob,North,72.04142857,48,3457.988571,New,71.06257143,0.29,Cash,Online,North-Bob
1087,2023-04-05,Eve,East,15.172,43,652.396,New,13.74285714,0.17,Cash,Online,East-Eve
1026,2023-04-06,Bob,South,122.5228571,4,490.0914286,New,114.0968571,0.13,Credit Card,Online,South-Bob
1068,2023-04-06,Alice,South,94.40428571,31,2926.532857,Returning,90.55342857,0.25,Credit Card,Retail,South-Alice
1086,2023-04-06,Charlie,West,117.6108571,32,3763.547429,Returning,106.9597143,0.11,Cash,Online,West-Charlie
1033,2023-04-07,Bob,East,69.34257143,4,277.3702857,Returning,57.16428571,0.17,Bank Transfer,Online,East-Bob
1051,2023-04-07,Alice,West,97.17428571,23,2235.008571,New,95.01228571,0.1,Cash,Online,West-Alice
1007,2023-04-08,Charlie,East,116.3377143,13,1512.390286,Returning,102.7771429,0.29,Bank Transfer,Online,East-Charlie
1009,2023-04-08,Charlie,South,96.7,32,3094.4,Returning,91.99657143,0.14,Cash,Retail,South-Charlie
1061,2023-04-08,Charlie,East,46.05485714,29,1335.590857,New,34.90685714,0.15,Cash,Retail,East-Charlie
1096,2023-04-08,Charlie,South,13.18,45,593.1,Returning,10.22628571,0.28,Cash,Online,South-Charlie
1098,2023-04-08,Eve,North,89.86485714,5,449.3242857,New,84.20628571,0.1,Credit Card,Retail,North-Eve
1039,2023-04-09,Alice,North,13.47857143,3,40.43571429,Returning,11.17685714,0.27,Cash,Online,North-Alice
1059,2023-04-09,Charlie,South,17.49885714,1,17.49885714,Returning,9.503428571,0.24,Cash,Retail,South-Charlie
1002,2023-04-11,Bob,North,27.75914286,21,582.942,Returning,26.12057143,0.14,Cash,Online,North-Bob
1014,2023-04-11,Alice,South,72.2,38,2743.6,Returning,59.74885714,0.01,Credit Card,Online,South-Alice
1067,2023-04-11,Bob,East,91.03285714,17,1547.558571,New,80.90228571,0.24,Bank Transfer,Retail,East-Bob
1083,2023-04-11,Bob,West,74.974,29,2174.246,Returning,68.82314286,0.14,Cash,Online,West-Bob
1063,2023-04-12,Charlie,North,69.73228571,40,2789.291429,New,60.03771429,0.26,Bank Transfer,Retail,North-Charlie
1081,2023-04-12,Bob,South,70.35257143,19,1336.698857,New,69.81971429,0.07,Bank Transfer,Retail,South-Bob
1008,2023-04-13,Charlie,South,139.1128571,24,3338.708571,New,135.4037143,0.14,Credit Card,Retail,South-Charlie
1091,2023-04-13,Eve,West,125.3431429,36,4512.353143,New,112.9025714,0.07,Bank Transfer,Retail,West-Eve
1001,2023-04-14,David,East,82.97314286,2,165.9462857,New,75.19085714,0.15,Bank Transfer,Online,East-David
1032,2023-04-14,David,North,108.0251429,45,4861.131429,New,106.0671429,0.07,Cash,Retail,North-David
1034,2023-04-14,Alice,West,106.6285714,3,319.8857143,New,99.21457143,0.06,Cash,Online,West-Alice
1047,2023-04-14,Eve,West,123.4582857,16,1975.332571,Returning,113.3388571,0.23,Credit Card,Retail,West-Eve
1052,2023-04-14,David,North,24.48314286,5,122.4157143,Returning,21.306,0.23,Bank Transfer,Retail,North-David
1099,2023-04-14,Alice,East,142.5808571,27,3849.683143,Returning,140.8442857,0.29,Credit Card,Online,East-Alice
1010,2023-04-15,Charlie,North,155.49,4,621.96,Returning,141.2294286,0.29,Cash,Online,North-Charlie
1013,2023-04-15,Eve,North,49.42028571,42,2075.652,New,39.302,0.04,Cash,Online,North-Eve
1027,2023-04-16,Alice,East,70.20828571,7,491.458,New,67.76714286,0.03,Cash,Retail,East-Alice
1081,2023-04-16,Charlie,West,52.68771429,44,2318.259429,New,38.91857143,0.29,Credit Card,Online,West-Charlie
1052,2023-04-17,Alice,South,65.86971429,2,131.7394286,Returning,55.29742857,0.22,Credit Card,Online,South-Alice
1012,2023-04-18,Alice,South,29.42028571,9,264.7825714,Returning,20.28485714,0.13,Bank Transfer,Retail,South-Alice
1035,2023-04-18,David,South,34.31314286,34,1166.646857,Returning,31.57285714,0.19,Cash,Online,South-David
1061,2023-04-18,Eve,North,14.24171429,47,669.3605714,New,4.179142857,0.06,Cash,Retail,North-Eve
1033,2023-04-19,Bob,South,97.42657143,5,487.1328571,New,90.36914286,0,Cash,Online,South-Bob
1044,2023-04-20,Charlie,West,106.8608571,34,3633.269143,Returning,102.0942857,0.01,Credit Card,Online,West-Charlie
1009,2023-04-21,Eve,North,20.94285714,47,984.3142857,Returning,10.26885714,0.2,Bank Transfer,Retail,North-Eve
1047,2023-04-21,Eve,West,58.39485714,17,992.7125714,New,45.46685714,0.29,Cash,Retail,West-Eve
1088,2023-04-21,Charlie,East,31.64142857,29,917.6014286,New,18.27371429,0.29,Cash,Retail,East-Charlie
1090,2023-04-21,David,West,41.89085714,35,1466.18,Returning,32.30285714,0.13,Cash,Online,West-David
1093,2023-04-21,Bob,West,120.2697143,17,2044.585143,Returning,109.0397143,0.11,Cash,Retail,West-Bob
1002,2023-04-22,Eve,North,126.832,9,1141.488,New,125.6617143,0.18,Bank Transfer,Online,North-Eve
1061,2023-04-22,Eve,South,107.0285714,39,4174.114286,Returning,99.834,0.25,Bank Transfer,Retail,South-Eve
1008,2023-04-23,Eve,North,30.28057143,35,1059.82,Returning,17.14857143,0.29,Bank Transfer,Retail,North-Eve
1016,2023-04-23,David,South,139.4205714,6,836.5234286,New,128.6311429,0.13,Credit Card,Online,South-David
1033,2023-04-23,Charlie,East,37.716,44,1659.504,Returning,34.14914286,0.23,Bank Transfer,Retail,East-Charlie
1060,2023-04-23,Eve,East,128.2391429,23,2949.500286,New,117.4457143,0.12,Credit Card,Online,East-Eve
1024,2023-04-24,David,North,60.61571429,35,2121.55,Returning,58.6,0.26,Cash,Retail,North-David
1054,2023-04-24,David,North,70.36085714,48,3377.321143,New,66.19771429,0.04,Credit Card,Online,North-David
1039,2023-04-25,Alice,East,87.492,24,2099.808,New,74.728,0.19,Bank Transfer,Retail,East-Alice
1075,2023-04-25,David,West,109.228,44,4806.032,Returning,100.5511429,0.27,Bank Transfer,Online,West-David
1095,2023-04-25,Bob,South,93.24257143,10,932.4257143,Returning,90.17057143,0.04,Credit Card,Online,South-Bob
1075,2023-04-26,David,South,137.1731429,37,5075.406286,New,125.7085714,0.13,Bank Transfer,Retail,South-David
1001,2023-04-27,Eve,East,44.10542857,25,1102.635714,New,38.01771429,0.27,Credit Card,Online,East-Eve
1018,2023-04-27,David,South,12.522,17,212.874,Returning,10.16342857,0.06,Bank Transfer,Online,South-David
1020,2023-04-27,Alice,South,137.2905714,33,4530.588857,Returning,136.3437143,0.28,Bank Transfer,Online,South-Alice
1024,2023-04-27,Alice,West,67.54,42,2836.68,Returning,59.11571429,0.07,Cash,Online,West-Alice
1064,2023-04-27,Bob,North,58.44371429,13,759.7682857,Returning,47.01457143,0.28,Cash,Retail,North-Bob
1003,2023-04-28,Charlie,South,24.39028571,27,658.5377143,Returning,17.80914286,0.04,Cash,Online,South-Charlie
1009,2023-04-28,Alice,North,75.05428571,33,2476.791429,New,65.11142857,0.05,Credit Card,Online,North-Alice
1023,2023-04-28,Charlie,North,70.924,5,354.62,Returning,66.03571429,0.22,Credit Card,Retail,North-Charlie
1036,2023-04-28,Charlie,West,127.0414286,25,3176.035714,Returning,115.3637143,0.09,Bank Transfer,Online,West-Charlie
1056,2023-04-29,Charlie,North,23.99771429,10,239.9771429,Returning,15.33742857,0.15,Bank Transfer,Online,North-Charlie
1093,2023-04-29,Alice,North,126.7571429,34,4309.742857,New,120.0317143,0.05,Cash,Online,North-Alice
1006,2023-04-30,Charlie,North,91.96857143,19,1747.402857,New,84.64028571,0.29,Cash,Retail,North-Charlie
1032,2023-04-30,Alice,West,70.96771429,18,1277.418857,Returning,70.46228571,0.08,Cash,Online,West-Alice
1051,2023-04-30,Bob,West,29.24685714,3,87.74057143,Returning,28.57657143,0.04,Credit Card,Online,West-Bob
1076,2023-04-30,Eve,West,127.4488571,32,4078.363429,Returning,123.9377143,0.3,Cash,Retail,West-Eve
1036,2023-05-02,David,North,125.3711429,42,5265.588,New,122.6465714,0.07,Credit Card,Retail,North-David
1051,2023-05-02,Alice,North,117.1542857,34,3983.245714,Returning,107.5468571,0.05,Bank Transfer,Retail,North-Alice
1096,2023-05-02,Alice,East,30.44428571,32,974.2171429,Returning,28.33228571,0.22,Bank Transfer,Retail,East-Alice
1015,2023-05-03,David,South,86.512,30,2595.36,Returning,76.57771429,0.25,Bank Transfer,Online,South-David
1042,2023-05-03,Alice,West,19.64571429,37,726.8914286,Returning,14.36742857,0.21,Cash,Online,West-Alice
1061,2023-05-03,Bob,South,91.25485714,41,3741.449143,New,82.69085714,0.28,Bank Transfer,Retail,South-Bob
1086,2023-05-04,Bob,West,75.02914286,25,1875.728571,New,64.24885714,0.08,Bank Transfer,Online,West-Bob
1062,2023-05-05,Eve,South,36.09971429,26,938.5925714,Returning,28.34771429,0.25,Bank Transfer,Retail,South-Eve
1056,2023-05-07,David,East,45.03828571,28,1261.072,Returning,44.74371429,0.2,Bank Transfer,Online,East-David
1073,2023-05-07,David,North,70.74085714,29,2051.484857,Returning,61.50514286,0.22,Bank Transfer,Online,North-David
1026,2023-05-08,Charlie,West,98.63257143,20,1972.651429,New,85.30371429,0.17,Credit Card,Retail,West-Charlie
1067,2023-05-08,Charlie,North,65.93257143,32,2109.842286,Returning,62.05114286,0.22,Bank Transfer,Online,North-Charlie
1093,2023-05-08,Bob,East,21.844,17,371.348,Returning,20.78228571,0.17,Credit Card,Retail,East-Bob
1012,2023-05-09,David,West,43.96542857,13,571.5505714,Returning,37.45742857,0.09,Bank Transfer,Retail,West-David
1001,2023-05-10,David,East,151.8894286,47,7138.803143,New,139.0094286,0.06,Bank Transfer,Online,East-David
1030,2023-05-10,Bob,South,134.6765714,43,5791.092571,Returning,134.1897143,0.24,Bank Transfer,Online,South-Bob
1034,2023-05-10,Eve,East,62.30942857,19,1183.879143,Returning,54.92028571,0.17,Credit Card,Retail,East-Eve
1063,2023-05-10,David,East,133.104,47,6255.888,New,122.6094286,0.24,Credit Card,Retail,East-David
1001,2023-05-11,Eve,East,22.96771429,8,183.7417143,New,12.63171429,0.18,Cash,Retail,East-Eve
1003,2023-05-11,Charlie,North,109.26,26,2840.76,New,97.67942857,0.19,Credit Card,Online,North-Charlie
1051,2023-05-11,Bob,North,132.7962857,36,4780.666286,New,126.2557143,0.04,Bank Transfer,Online,North-Bob
1099,2023-05-11,Alice,South,105.5271429,48,5065.302857,Returning,98.33171429,0.19,Bank Transfer,Online,South-Alice
1033,2023-05-12,Bob,North,97.06742857,16,1553.078857,New,83.31085714,0.2,Bank Transfer,Retail,North-Bob
1038,2023-05-12,Bob,South,79.28171429,20,1585.634286,New,74.49457143,0.27,Credit Card,Retail,South-Bob
1039,2023-05-13,Eve,West,112.7377143,40,4509.508571,New,101.0417143,0.24,Bank Transfer,Online,West-Eve
1060,2023-05-13,Charlie,West,95.41885714,31,2957.984571,Returning,90.32571429,0.02,Bank Transfer,Online,West-Charlie
1075,2023-05-13,Bob,East,125.3377143,36,4512.157714,Returning,123.9317143,0.23,Credit Card,Online,East-Bob
1001,2023-05-14,Eve,South,92.70742857,35,3244.76,New,78.45,0.05,Bank Transfer,Online,South-Eve
1009,2023-05-14,David,West,92.31657143,40,3692.662857,Returning,79.99171429,0.29,Credit Card,Retail,West-David
1049,2023-05-14,Eve,South,137.7228571,22,3029.902857,New,130.6768571,0.04,Cash,Online,South-Eve
1064,2023-05-14,Bob,South,126.2225714,8,1009.780571,Returning,122.0568571,0.04,Cash,Online,South-Bob
1087,2023-05-14,Charlie,West,121.1494286,10,1211.494286,New,113.9577143,0.05,Credit Card,Online,West-Charlie
1062,2023-05-16,Charlie,North,8.667428571,46,398.7017143,New,4.552,0.03,Cash,Retail,North-Charlie
1004,2023-05-17,Alice,North,126.6385714,36,4558.988571,New,113.7485714,0.14,Cash,Online,North-Alice
1049,2023-05-17,Alice,West,94.79285714,1,94.79285714,Returning,94.02542857,0.17,Bank Transfer,Online,West-Alice
1050,2023-05-17,Bob,North,16.748,45,753.66,Returning,3.21,0.28,Credit Card,Retail,North-Bob
1053,2023-05-17,Bob,South,134.8648571,36,4855.134857,New,121.4905714,0.09,Cash,Retail,South-Bob
1056,2023-05-17,David,West,72.25771429,47,3396.112571,Returning,70.33428571,0.22,Cash,Retail,West-David
1063,2023-05-18,Bob,West,112.3214286,39,4380.535714,Returning,102.2197143,0.21,Cash,Retail,West-Bob
1050,2023-05-19,Charlie,East,68.12514286,35,2384.38,Returning,61.67685714,0.09,Bank Transfer,Retail,East-Charlie
1012,2023-05-20,Bob,North,108.562,16,1736.992,Returning,99.03171429,0.01,Cash,Retail,North-Bob
1071,2023-05-20,Eve,West,91.628,6,549.768,Returning,80.89228571,0.06,Bank Transfer,Retail,West-Eve
1002,2023-05-21,Charlie,West,65.462,26,1702.012,Returning,58.32628571,0.28,Cash,Online,West-Charlie
1008,2023-05-21,David,East,56.57314286,37,2093.206286,New,48.92657143,0.26,Cash,Online,East-David
1059,2023-05-21,Alice,North,119.21,37,4410.77,Returning,118.4854286,0.06,Cash,Retail,North-Alice
1035,2023-05-22,Alice,South,132.1171429,45,5945.271429,New,118.0797143,0.15,Credit Card,Retail,South-Alice
1049,2023-05-22,Bob,East,101.2577143,19,1923.896571,Returning,94.77057143,0.14,Cash,Online,East-Bob
1044,2023-05-23,Bob,West,71.54371429,19,1359.330571,New,62.36428571,0.01,Bank Transfer,Online,West-Bob
1067,2023-05-23,Bob,North,75.55828571,49,3702.356,Returning,75.09657143,0.11,Cash,Online,North-Bob
1100,2023-05-23,Bob,West,103.0614286,29,2988.781429,Returning,101.7017143,0.21,Cash,Retail,West-Bob
1019,2023-05-24,Eve,South,91.50514286,13,1189.566857,New,88.64942857,0.09,Cash,Online,South-Eve
1005,2023-05-25,Eve,North,41.38685714,2,82.77371429,Returning,39.77571429,0.02,Bank Transfer,Retail,North-Eve
1091,2023-05-25,Alice,North,107.1608571,24,2571.860571,New,103.98,0.23,Bank Transfer,Retail,North-Alice
1092,2023-05-25,Bob,East,22.95685714,20,459.1371429,New,19.08885714,0.21,Bank Transfer,Online,East-Bob
1042,2023-05-26,Bob,East,43.87342857,1,43.87342857,New,40.17828571,0.08,Credit Card,Retail,East-Bob
1082,2023-05-26,David,South,45.04828571,2,90.09657143,Returning,38.55142857,0.12,Credit Card,Online,South-David
1001,2023-05-27,Alice,South,130.7571429,7,915.3,New,116.9908571,0.3,Cash,Retail,South-Alice
1003,2023-05-27,Eve,East,13.08114286,39,510.1645714,New,8.884571429,0.03,Credit Card,Online,East-Eve
1069,2023-05-27,Charlie,West,40.59714286,44,1786.274286,Returning,30.99228571,0.05,Credit Card,Online,West-Charlie
1074,2023-05-27,Eve,West,100.0888571,2,200.1777143,New,90.67685714,0.2,Bank Transfer,Retail,West-Eve
1006,2023-05-28,Bob,North,140.7191429,11,1547.910571,New,130.3594286,0.23,Cash,Retail,North-Bob
1017,2023-05-28,David,East,151.0585714,35,5287.05,Returning,139.0754286,0.28,Credit Card,Online,East-David
1019,2023-05-28,Alice,East,120.1534286,28,3364.296,New,111.6531429,0.09,Credit Card,Online,East-Alice
1050,2023-05-28,Alice,North,117.2205714,6,703.3234286,New,107.5217143,0.11,Credit Card,Retail,North-Alice
1062,2023-05-28,Bob,South,28.70571429,28,803.76,Returning,26.66171429,0.18,Bank Transfer,Online,South-Bob
1055,2023-05-29,Eve,North,31.75457143,40,1270.182857,New,27.42085714,0.23,Bank Transfer,Online,North-Eve
1069,2023-05-29,Alice,North,13.648,30,409.44,New,8.571714286,0.11,Bank Transfer,Retail,North-Alice
1070,2023-05-29,Charlie,South,112.7857143,14,1579,Returning,108.4797143,0.24,Bank Transfer,Online,South-Charlie
1002,2023-05-30,David,North,126.29,17,2146.93,Returning,114.9931429,0.04,Cash,Online,North-David
1002,2023-05-30,Eve,North,43.80257143,44,1927.313143,Returning,39.81657143,0.24,Credit Card,Retail,North-Eve
1040,2023-05-30,Alice,South,50.01085714,47,2350.510286,New,47.33771429,0.21,Credit Card,Online,South-Alice
1064,2023-05-31,David,South,34.05428571,8,272.4342857,New,23.32971429,0.03,Cash,Retail,South-David
1013,2023-06-01,Charlie,East,36.696,16,587.136,Returning,34.91857143,0.03,Credit Card,Retail,East-Charlie
1019,2023-06-01,Bob,East,117.056,38,4448.128,Returning,103.9214286,0.09,Bank Transfer,Online,East-Bob
1022,2023-06-01,David,East,73.11285714,9,658.0157143,New,64.67571429,0.03,Cash,Online,East-David
1050,2023-06-01,Bob,South,121.5922857,23,2796.622571,Returning,107.316,0.04,Cash,Online,South-Bob
1099,2023-06-01,Alice,South,59.23771429,2,118.4754286,New,58.24,0.16,Cash,Retail,South-Alice
1024,2023-06-02,Alice,West,109.4488571,2,218.8977143,Returning,102.998,0.12,Credit Card,Online,West-Alice
1057,2023-06-02,Bob,South,59.64142857,12,715.6971429,New,53.66571429,0.05,Bank Transfer,Retail,South-Bob
1057,2023-06-02,Eve,East,104.9397143,22,2308.673714,Returning,98.93171429,0.27,Credit Card,Online,East-Eve
1059,2023-06-02,Bob,West,18.784,47,882.848,Returning,8.204857143,0.14,Credit Card,Retail,West-Bob
1086,2023-06-02,Bob,East,46.44885714,3,139.3465714,New,45.58142857,0.27,Cash,Online,East-Bob
1016,2023-06-03,David,West,33.26885714,46,1530.367429,Returning,29.24285714,0.28,Credit Card,Retail,West-David
1039,2023-06-03,Bob,South,103.124,8,824.992,Returning,96.57542857,0.09,Credit Card,Online,South-Bob
1069,2023-06-03,David,West,42.368,42,1779.456,New,40.97714286,0.28,Credit Card,Retail,West-David
1090,2023-06-03,Eve,North,69.756,41,2859.996,New,58.72828571,0.24,Credit Card,Online,North-Eve
1090,2023-06-03,David,South,10.30114286,47,484.1537143,New,2.438571429,0.28,Cash,Online,South-David
1021,2023-06-04,Eve,North,50.03542857,22,1100.779429,New,37.04114286,0.22,Cash,Online,North-Eve
1096,2023-06-04,Bob,South,75.03771429,14,1050.528,Returning,64.34142857,0.21,Credit Card,Online,South-Bob
1082,2023-06-05,Charlie,East,52.36,15,785.4,Returning,49.12771429,0.12,Credit Card,Online,East-Charlie
1006,2023-06-06,Bob,East,62.66342857,21,1315.932,New,48.61771429,0.22,Bank Transfer,Retail,East-Bob
1033,2023-06-06,Alice,East,10.04571429,32,321.4628571,Returning,3.114,0.27,Credit Card,Retail,East-Alice
1042,2023-06-06,Bob,North,101.8737143,20,2037.474286,Returning,89.00171429,0.3,Credit Card,Retail,North-Bob
1045,2023-06-06,Bob,South,22.82971429,15,342.4457143,New,9.034857143,0,Bank Transfer,Online,South-Bob
1079,2023-06-06,David,South,56.95428571,34,1936.445714,Returning,56.22742857,0.15,Credit Card,Online,South-David
1014,2023-06-07,Alice,North,77.80371429,3,233.4111429,Returning,70.52257143,0.08,Cash,Retail,North-Alice
1037,2023-06-07,Alice,South,143.3594286,4,573.4377143,New,134.9057143,0.24,Cash,Retail,South-Alice
1085,2023-06-07,Charlie,East,68.06371429,42,2858.676,Returning,64.40314286,0.15,Credit Card,Retail,East-Charlie
1099,2023-06-07,Charlie,East,64.55714286,31,2001.271429,New,56.41142857,0.27,Cash,Retail,East-Charlie
1012,2023-06-08,Bob,East,102.8205714,19,1953.590857,New,98.77942857,0.27,Bank Transfer,Online,East-Bob
1032,2023-06-08,Eve,West,145.3714286,49,7123.2,Returning,137.4974286,0.09,Credit Card,Online,West-Eve
1057,2023-06-08,Charlie,East,141.6794286,43,6092.215429,New,130.4968571,0.04,Cash,Retail,East-Charlie
1017,2023-06-09,Charlie,East,139.5462857,35,4884.12,New,128.018,0.04,Cash,Online,East-Charlie
1047,2023-06-09,David,East,29.266,18,526.788,Returning,16.02628571,0.26,Cash,Online,East-David
1093,2023-06-09,Bob,South,11.16828571,38,424.3948571,Returning,2.474,0.25,Credit Card,Online,South-Bob
1028,2023-06-10,Alice,North,93.01514286,2,186.0302857,Returning,89.88914286,0.06,Bank Transfer,Online,North-Alice
1029,2023-06-10,Eve,East,18.11885714,15,271.7828571,Returning,14.23628571,0.11,Credit Card,Retail,East-Eve
1053,2023-06-10,Charlie,East,137.9862857,39,5381.465143,Returning,132.6762857,0.17,Bank Transfer,Online,East-Charlie
1054,2023-06-10,Bob,South,144.0062857,21,3024.132,New,133.3754286,0.05,Bank Transfer,Online,South-Bob
1096,2023-06-10,Charlie,South,21.2,6,127.2,New,7.217714286,0.22,Credit Card,Retail,South-Charlie
1082,2023-06-11,Alice,North,33.116,17,562.972,Returning,25.43742857,0.06,Cash,Retail,North-Alice
1085,2023-06-11,David,East,91.38685714,8,731.0948571,Returning,87.09942857,0.03,Bank Transfer,Online,East-David
1008,2023-06-12,Alice,East,127.0542857,32,4065.737143,New,122.8034286,0.1,Bank Transfer,Online,East-Alice
1078,2023-06-12,Charlie,South,92.07571429,29,2670.195714,Returning,90.79457143,0.08,Credit Card,Retail,South-Charlie
1030,2023-06-13,Charlie,West,116.6502857,5,583.2514286,New,112.3468571,0.26,Credit Card,Online,West-Charlie
1097,2023-06-13,Charlie,East,62.60542857,10,626.0542857,Returning,61.79857143,0.2,Credit Card,Online,East-Charlie
1007,2023-06-14,Alice,North,47.68428571,9,429.1585714,Returning,42.336,0.12,Credit Card,Retail,North-Alice
1008,2023-06-14,Eve,North,54.02914286,24,1296.699429,New,39.83342857,0.21,Credit Card,Online,North-Eve
1011,2023-06-14,Alice,South,132.6417143,38,5040.385143,New,127.3334286,0.06,Bank Transfer,Online,South-Alice
1004,2023-06-15,Alice,East,93.256,13,1212.328,New,88.22085714,0.24,Cash,Retail,East-Alice
1038,2023-06-15,Alice,West,38.72685714,42,1626.528,New,31.11685714,0.06,Cash,Retail,West-Alice
1072,2023-06-15,David,North,132.7191429,35,4645.17,Returning,124.2674286,0.18,Credit Card,Retail,North-David
1075,2023-06-15,Eve,North,55.29285714,26,1437.614286,New,49.98114286,0.14,Credit Card,Online,North-Eve
1044,2023-06-17,Charlie,North,78.37057143,6,470.2234286,Returning,68.25571429,0.25,Credit Card,Retail,North-Charlie
1092,2023-06-17,Alice,East,48.65771429,47,2286.912571,Returning,41.35571429,0.12,Bank Transfer,Retail,East-Alice
1092,2023-06-17,David,East,92.98714286,21,1952.73,New,79.77714286,0.02,Credit Card,Retail,East-David
1038,2023-06-18,Eve,West,53.22514286,24,1277.403429,New,44.11171429,0.09,Bank Transfer,Online,West-Eve
1002,2023-06-19,Eve,West,16.46971429,18,296.4548571,New,3.360857143,0.18,Credit Card,Retail,West-Eve
1029,2023-06-19,Eve,South,102.7611429,27,2774.550857,New,91.32514286,0.01,Cash,Retail,South-Eve
1045,2023-06-19,David,North,116.4791429,36,4193.249143,Returning,109.5897143,0.1,Credit Card,Retail,North-David
1012,2023-06-20,Alice,South,22.96314286,47,1079.267714,New,9.307142857,0.12,Bank Transfer,Retail,South-Alice
1058,2023-06-20,Eve,West,87.11542857,48,4181.540571,New,74.69942857,0.1,Credit Card,Retail,West-Eve
1018,2023-06-21,Eve,North,29.81285714,28,834.76,New,28.74685714,0.15,Bank Transfer,Retail,North-Eve
1064,2023-06-21,Bob,West,32.52828571,46,1496.301143,New,28.12942857,0.04,Bank Transfer,Online,West-Bob
1004,2023-06-22,Eve,South,79.38285714,39,3095.931429,Returning,69.054,0.05,Cash,Online,South-Eve
1063,2023-06-22,Bob,South,120.3614286,25,3009.035714,New,114.2028571,0.22,Cash,Online,South-Bob
1079,2023-06-22,Eve,East,19.30114286,49,945.756,Returning,12.50257143,0.1,Cash,Online,East-Eve
1084,2023-06-22,Eve,North,132.7325714,49,6503.896,Returning,122.6277143,0.26,Credit Card,Online,North-Eve
1054,2023-06-23,David,West,43.15514286,27,1165.188857,Returning,41.60257143,0.17,Cash,Retail,West-David
1067,2023-06-23,Bob,North,101.5037143,11,1116.540857,New,98.16228571,0.27,Cash,Retail,North-Bob
1021,2023-06-24,Alice,West,151.6948571,24,3640.676571,Returning,140.462,0.19,Credit Card,Online,West-Alice
1024,2023-06-24,Alice,North,92.75228571,43,3988.348286,New,88.72114286,0.25,Cash,Online,North-Alice
1066,2023-06-24,Bob,West,124.5248571,13,1618.823143,New,118.112,0.13,Cash,Retail,West-Bob
1016,2023-06-25,Alice,West,99.44514286,2,198.8902857,Returning,89.852,0.12,Cash,Retail,West-Alice
1031,2023-06-25,Alice,West,23.37542857,10,233.7542857,Returning,16.196,0.25,Credit Card,Retail,West-Alice
1045,2023-06-25,Eve,South,146.5482857,9,1318.934571,Returning,140.5811429,0.13,Credit Card,Online,South-Eve
1016,2023-06-26,Charlie,North,106.6774286,3,320.0322857,Returning,97.19628571,0.06,Bank Transfer,Retail,North-Charlie
1025,2023-06-26,David,North,114.2545714,47,5369.964857,New,110.3317143,0.25,Credit Card,Online,North-David
